"post_id","timestamp","username","comment","comment_full","extra_lines_count"
"DYdrJL_yAuD","2026-05-18","evan.builds.tether","Tether is live on the App Store 🥹","Tether is live on the App Store 🥹 | Link in bio :D | #lds #bookofmormon","2"
"DYdrJL_yAuD","2026-05-20","dramaqueen1969","I downloaded it and tried to start with Nephi 1:1 and it won’t let me scroll and read on my phone! Please fix it! I’d like to use this app","I downloaded it and tried to start with Nephi 1:1 and it won’t let me scroll and read on my phone! Please fix it! I’d like to use this app | 3w2 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@dramaqueen1969 fixed!","@dramaqueen1969 fixed! | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","philipcalero","Android please do it for android","Android please do it for android | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","On it don’t worry! I just got it uploaded yesterday but now Google has to take a few days to review it 😅 watch my last reel I explain the whole situation","On it don’t worry! I just got it uploaded yesterday but now Google has to take a few days to review it 😅 watch my last reel I explain the whole situation | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","gospelguardianlds","This is terrific. DM me bro.","This is terrific. DM me bro. | 3w15 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@gospelguardianlds gotchu","@gospelguardianlds gotchu | 3w3 likesReply","1"
"DYdrJL_yAuD","2026-05-20","brysonbhealthy","Hey man! Follow me back so I can message you! I have some connections with LDS influencers that may love your app…","Hey man! Follow me back so I can message you! I have some connections with LDS influencers that may love your app… | 3w2 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@brysonbhealthy can’t believe I missed this comment, just followed you!","@brysonbhealthy can’t believe I missed this comment, just followed you! | 3w1 likeReply | brysonbhealthy | @evan.builds.tether it’s still not letting me message you! I have no clue why | 3wReply","4"
"DYdrJL_yAuD","2026-05-22","brysonbhealthy","@evan.builds.tether it’s still not letting me message you! I have no clue why","@evan.builds.tether it’s still not letting me message you! I have no clue why | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","renanrmgmourao","BRO RELEASE THE FILES TO ANDROID, UR BRAZILLIAN FANS ARE GOING CRAZY","BRO RELEASE THE FILES TO ANDROID, UR BRAZILLIAN FANS ARE GOING CRAZY | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@renanrmgmourao dude I know right 😅 I just got it uploaded yesterday and now Google just has to take a few days to review it 😭","@renanrmgmourao dude I know right 😅 I just got it uploaded yesterday and now Google just has to take a few days to review it 😭 | 3w1 likeReply | renanrmgmourao | Let me know!! | 3wReply","4"
"DYdrJL_yAuD","2026-05-21","renanrmgmourao","Let me know!!","Let me know!! | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","linkaynic","When is it coming to Android and other users?","When is it coming to Android and other users? | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@linkaynic soon! Check out my latest reel I explain the whole Android situation hahah","@linkaynic soon! Check out my latest reel I explain the whole Android situation hahah | 3wReply | evan.builds.tether | @linkaynic oh whoops you already DMd me never mind 😅 | 3wReply","4"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@linkaynic oh whoops you already DMd me never mind 😅","@linkaynic oh whoops you already DMd me never mind 😅 | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","cora_311","I dont see the link in your bio?","I dont see the link in your bio? | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@cora_311 hey, did you end up finding the app? I could DM a link to it otherwise","@cora_311 hey, did you end up finding the app? I could DM a link to it otherwise | 3wReply | cora_311 | I didn't. I'd love a DM, thank you! | 3wReply","4"
"DYdrJL_yAuD","2026-05-22","cora_311","I didn't. I'd love a DM, thank you!","I didn't. I'd love a DM, thank you! | 3wReply","1"
"DYdrJL_yAuD","2026-05-18","turnerethen8","Bros about to start telling people ""download the tether app"" instead of handing out BoM on his mission 😭","Bros about to start telling people ""download the tether app"" instead of handing out BoM on his mission 😭 | 3w96 likesReply","1"
"DYdrJL_yAuD","2026-05-18","evan.builds.tether","@turnerethen8 hahahah something like that","@turnerethen8 hahahah something like that | 3w22 likesReply | matthew_nielsen1278 | I had people download the official book or Mormon app all the time | 3w1 likeReply","4"
"DYdrJL_yAuD","2026-05-21","matthew_nielsen1278","I had people download the official book or Mormon app all the time","I had people download the official book or Mormon app all the time | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","Tether was finally approved by Google for testing on Android! If you want early access DM me your Gmail and I can get you added as a tester asap. Otherwise it will be available normally in 14 days once Google lets me make it public 😌","Tether was finally approved by Google for testing on Android! If you want early access DM me your Gmail and I can get you added as a tester asap. Otherwise it will be available normally in 14 days once Google lets me make it public 😌 | 3w127 likesReply","1"
"DYdrJL_yAuD","2026-05-22","braydon_wells05","I would love to test it!","I would love to test it! | 3w1 likeReply | kolobfree | I want to test in android | 3wReply | ethanfife | I would love to test it!! | 3wReply | lizdarais | Would love to test it! | 3wReply | kadewebsdane | I'd love to do some testing for android users! | 3wReply | ambsloveslife | I would love to be a tester too!!! | 3wReply | stxp.livvxx | hey, I DMed you😁 | 3wReply | cowgirl_20o7 | I want test it!! But I can't dm you... | 3w1 likeReply | thatonegirl1347 | I WOULD LOVEEE TO TEST IT♡ | 3wReply | javiarrieta10 | I want it. | 3wReply | jamie_dejong | I would love it. I have android. | 3wReply | hoppifam | I want to test please! Can't DM | 2w1 likeReply | bree.brito | I would love to test it. | 2wReply | gwilliambrielle | I also would love to test it!! | 2wReply | kevinblancosilvestre | @evan.builds.tether I would love to test it! | 2wReply | afada_0726 | I want it | 1wReply | elle.sophie.is.me | We want it! Send it over! | 1wReply | builtuponyahweh | I want to test! | 6dReply | nakayu.out | I can't find it on Google play? | 5d1 likeReply | henrybthayn | I would totally love to test it | 3dReply | aurora_stradling | Can't find it in the android app store 😢 | 2dReply","61"
"DYdrJL_yAuD","2026-05-22","kolobfree","I want to test in android","I want to test in android | 3wReply","1"
"DYdrJL_yAuD","2026-05-22","ethanfife","I would love to test it!!","I would love to test it!! | 3wReply","1"
"DYdrJL_yAuD","2026-05-22","lizdarais","Would love to test it!","Would love to test it! | 3wReply","1"
"DYdrJL_yAuD","2026-05-22","kadewebsdane","I'd love to do some testing for android users!","I'd love to do some testing for android users! | 3wReply","1"
"DYdrJL_yAuD","2026-05-22","ambsloveslife","I would love to be a tester too!!!","I would love to be a tester too!!! | 3wReply","1"
"DYdrJL_yAuD","2026-05-23","stxp.livvxx","hey, I DMed you😁","hey, I DMed you😁 | 3wReply","1"
"DYdrJL_yAuD","2026-05-23","cowgirl_20o7","I want test it!! But I can't dm you...","I want test it!! But I can't dm you... | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-23","thatonegirl1347","I WOULD LOVEEE TO TEST IT♡","I WOULD LOVEEE TO TEST IT♡ | 3wReply","1"
"DYdrJL_yAuD","2026-05-23","javiarrieta10","I want it.","I want it. | 3wReply","1"
"DYdrJL_yAuD","2026-05-24","jamie_dejong","I would love it. I have android.","I would love it. I have android. | 3wReply","1"
"DYdrJL_yAuD","2026-05-24","hoppifam","I want to test please! Can't DM","I want to test please! Can't DM | 2w1 likeReply","1"
"DYdrJL_yAuD","2026-05-25","bree.brito","I would love to test it.","I would love to test it. | 2wReply","1"
"DYdrJL_yAuD","2026-05-25","gwilliambrielle","I also would love to test it!!","I also would love to test it!! | 2wReply","1"
"DYdrJL_yAuD","2026-05-30","kevinblancosilvestre","@evan.builds.tether I would love to test it!","@evan.builds.tether I would love to test it! | 2wReply","1"
"DYdrJL_yAuD","2026-06-05","afada_0726","I want it","I want it | 1wReply","1"
"DYdrJL_yAuD","2026-06-05","elle.sophie.is.me","We want it! Send it over!","We want it! Send it over! | 1wReply","1"
"DYdrJL_yAuD","2026-06-08","builtuponyahweh","I want to test!","I want to test! | 6dReply","1"
"DYdrJL_yAuD","2026-06-08","nakayu.out","I can't find it on Google play?","I can't find it on Google play? | 5d1 likeReply","1"
"DYdrJL_yAuD","2026-06-11","henrybthayn","I would totally love to test it","I would totally love to test it | 3dReply","1"
"DYdrJL_yAuD","2026-06-11","aurora_stradling","Can't find it in the android app store 😢","Can't find it in the android app store 😢 | 2dReply","1"
"DYdrJL_yAuD","2026-05-20","brysonbhealthy","Immediate download ✅","Immediate download ✅ | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-19","ryanpnielsen","Send me the info I will test it for you","Send me the info I will test it for you | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-18","evan.builds.tether","@aubrey.mei_lon okok thank you! I'll get it figured out for you asap. I'm working on the Google Play tester setup now, and I'll DM you as soon as it's live :D","@aubrey.mei_lon okok thank you! I'll get it figured out for you asap. I'm working on the Google Play tester setup now, and I'll DM you as soon as it's live :D | 3w23 likesReply","1"
"DYdrJL_yAuD","2026-05-18","evan.builds.tether","@briscoenelson31 ya I gotchu","@briscoenelson31 ya I gotchu | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","cyberwarior32","pls add to Google paly store","pls add to Google paly store | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-18","briscoenelson31","This is awesome. You should DM me, I have some questions.","This is awesome. You should DM me, I have some questions. | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","drewscarbrough_","This is lit","This is lit | 3w13 likesReply","1"
"DYdrJL_yAuD","2026-05-21","kaybree.cowley","would literally marry this man right now","would literally marry this man right now | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","hallie._.valdez","Bro","Bro | 3w1 likeReply | kaybree.cowley | @hallie._.valdez the adhd won for a second there😂 | 3wReply","4"
"DYdrJL_yAuD","2026-05-21","kaybree.cowley","@hallie._.valdez the adhd won for a second there😂","@hallie._.valdez the adhd won for a second there😂 | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","kayden_bird","I love this. I just downloaded it one great feature that you should do is make it audio. I have a very hard time reading and this would be amazing,","I love this. I just downloaded it one great feature that you should do is make it audio. I have a very hard time reading and this would be amazing, | 3w2 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@kayden_bird totally agree. I haven’t had a lot of extra time for this but I’m def going to get it added in the future","@kayden_bird totally agree. I haven’t had a lot of extra time for this but I’m def going to get it added in the future | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","silly_someone_13","I did the first session last night! I like it a lot. One thing I would love to see added is a journal option. Maybe it could have bonus XP if you do it but not being required?","I did the first session last night! I like it a lot. One thing I would love to see added is a journal option. Maybe it could have bonus XP if you do it but not being required? | 3w12 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@silly_someone_13 Yes I totally agree with this I have this on my list of things to get done 😌","@silly_someone_13 Yes I totally agree with this I have this on my list of things to get done 😌 | 3w3 likesReply","1"
"DYdrJL_yAuD","2026-05-21","yomega_andrew","You should make it for the old and New Testament and d&c as well!","You should make it for the old and New Testament and d&c as well! | 3w2 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","Totally agree, once I’ve finished the Book of Mormon chapters I’ll start working on those","Totally agree, once I’ve finished the Book of Mormon chapters I’ll start working on those | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","chelcicolegrove","Please add this for Android users!! This is awesome!! Can't wait to try","Please add this for Android users!! This is awesome!! Can't wait to try | 3w2 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@chelcicolegrove hey! I just got it approved for testing, if you want to DM me your Gmail I could get you added as a tester and get you on the app asap?","@chelcicolegrove hey! I just got it approved for testing, if you want to DM me your Gmail I could get you added as a tester and get you on the app asap? | 3w1 likeReply | chelcicolegrove | Sent email | 3wReply","4"
"DYdrJL_yAuD","2026-05-22","chelcicolegrove","Sent email","Sent email | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","thebanman_za","Downloaded it !!! Very cool . Now you can tell everyone you have your first user from Cape Town South Africa!","Downloaded it !!! Very cool . Now you can tell everyone you have your first user from Cape Town South Africa! | 3w3 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@thebanman_za that was you!! Yeah I saw in my analytics that someone from South Africa was using the app I thought it was the coolest thing ever hahaha","@thebanman_za that was you!! Yeah I saw in my analytics that someone from South Africa was using the app I thought it was the coolest thing ever hahaha | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","evanellis___","Dude this is fantastic. I got it and love it. Is there any way we can help? Like a kickstarter or something? Marketing team? Anything? This is lit and I would love to help out if I can","Dude this is fantastic. I got it and love it. Is there any way we can help? Like a kickstarter or something? Marketing team? Anything? This is lit and I would love to help out if I can | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","Some good ideas here 👀","Some good ideas here 👀 | I’m still pretty early into this and just moving super fast getting stuff out but definitely some stuff I’ll think about in the future | 3wReply | evanellis___ | HMU if you need anything I’m happy to help in any way I can | 3wReply","5"
"DYdrJL_yAuD","2026-05-22","evanellis___","HMU if you need anything I’m happy to help in any way I can","HMU if you need anything I’m happy to help in any way I can | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","jude.stamper","I love the app concept brother! How did you get approved on the App Store so quickly??","I love the app concept brother! How did you get approved on the App Store so quickly?? | 3w3 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@jude.stamper it was not quick I’ll be honest 😭 it took about 2 weeks to go through all the steps hahahah","@jude.stamper it was not quick I’ll be honest 😭 it took about 2 weeks to go through all the steps hahahah | 3w2 likesReply","1"
"DYdrJL_yAuD","2026-05-21","mexyrunner12","I like the fact check questions, my suggestion is you can also add some thought provoking questions, maybe even pull them straight from the come follow me booklet to get more spirit filled and have a text box for an open answer","I like the fact check questions, my suggestion is you can also add some thought provoking questions, maybe even pull them straight from the come follow me booklet to get more spirit filled and have a text box for an open answer | 3w10 likesReply","1"
"DYdrJL_yAuD","2026-05-21","mexyrunner12","Overall I love the app though!!","Overall I love the app though!! | 3w1 likeReply | evan.builds.tether | Oo that’s a good idea I like that | 3wReply","4"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","Oo that’s a good idea I like that","Oo that’s a good idea I like that | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","ady_sue","Just downloaded! Dismissing on my kids phones tonight!! 👏👏","Just downloaded! Dismissing on my kids phones tonight!! 👏👏 | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@ady_sue nice!!","@ady_sue nice!! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","jamsdal","What an amazing idea! I love it!","What an amazing idea! I love it! | 3w24 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@jamsdal glad you like it!","@jamsdal glad you like it! | 3w3 likesReply","1"
"DYdrJL_yAuD","2026-05-20","zmaewhite","Wait this is so cool. Just downloaded it and love it ❤️❤️❤️","Wait this is so cool. Just downloaded it and love it ❤️❤️❤️ | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@zmaewhite awesome! 😁","@zmaewhite awesome! 😁 | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","jonnyrich44","Congrats on building something so powerful. Day one complete, excited to see how long I can go.","Congrats on building something so powerful. Day one complete, excited to see how long I can go. | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@jonnyrich44 thank you! I’m excited too","@jonnyrich44 thank you! I’m excited too | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","thewhitemeerkat","Please make this for Samsung tooo!","Please make this for Samsung tooo! | 3w3 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@thewhitemeerkat Hey! Google just approved the app for testing on Android a few minutes ago. If you want to DM me your Gmail I could get you added as a tester and get you on the app asap? Otherwise it will be available normally in 14 days 😌","@thewhitemeerkat Hey! Google just approved the app for testing on Android a few minutes ago. If you want to DM me your Gmail I could get you added as a tester and get you on the app asap? Otherwise it will be available normally in 14 days 😌 | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","whitscountry","Love this!","Love this! | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@whitscountry yay!","@whitscountry yay! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","toystorydad","This is awesome! Nice work dude","This is awesome! Nice work dude | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@toystorydad thank you!","@toystorydad thank you! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","d9sh9w","Wait this is SO AWESOME","Wait this is SO AWESOME | 3w7 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@d9sh9w glad you think so!","@d9sh9w glad you think so! | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","alexis_taeatafa_09","Actually LOVE","Actually LOVE | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@alexis_taeatafa_09 awesome!!","@alexis_taeatafa_09 awesome!! | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","acjpbe","This is awesome EVAN!!! Downloaded and loving it","This is awesome EVAN!!! Downloaded and loving it | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@acjpbe yay!!","@acjpbe yay!! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","kate.sea.g","Just got it! This is epic!!!","Just got it! This is epic!!! | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@kate.sea.g yay I’m glad you think so 😁","@kate.sea.g yay I’m glad you think so 😁 | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","charden18","Just downloaded it and did my first day. Such a cool idea!!","Just downloaded it and did my first day. Such a cool idea!! | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@charden18 awesome!","@charden18 awesome! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","rileyleonhardt","Please make it available for android!","Please make it available for android! | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","Hey! Google just approved the app for testing a few minutes ago. If you DM me your Gmail I could get you added as a tester and get you on the app?","Hey! Google just approved the app for testing a few minutes ago. If you DM me your Gmail I could get you added as a tester and get you on the app? | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","jaredauras","Sadly not available in Germany. Wanted to give it a try...","Sadly not available in Germany. Wanted to give it a try... | 3w2 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@jaredauras hey! I’m working on making it available in European countries. I’ll let you know when it is 😁","@jaredauras hey! I’m working on making it available in European countries. I’ll let you know when it is 😁 | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-20","eiramirakcreations","I need one for Android!!!","I need one for Android!!! | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@eiramirakcreations Hey! Google just approved the app for testing a few minutes ago. If you want to DM me your Gmail I could get you added as a tester and get you on the app asap? Otherwise it will be available publicly in 14 days 😁","@eiramirakcreations Hey! Google just approved the app for testing a few minutes ago. If you want to DM me your Gmail I could get you added as a tester and get you on the app asap? Otherwise it will be available publicly in 14 days 😁 | 3wReply | eiramirakcreations | You don't follow me so I can't send you a message!!! | 3wReply","4"
"DYdrJL_yAuD","2026-05-22","eiramirakcreations","You don't follow me so I can't send you a message!!!","You don't follow me so I can't send you a message!!! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","alecmackinnon4","I'll dl it as soon as it's on Android","I'll dl it as soon as it's on Android | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@alecmackinnon4 Hey! Google just approved the app for testing a few minutes ago. If you DM me your Gmail I could get you added as a tester and get you on the app?","@alecmackinnon4 Hey! Google just approved the app for testing a few minutes ago. If you DM me your Gmail I could get you added as a tester and get you on the app? | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","kade_gerv3","You should also do the Bible and pearl of great price and dnc","You should also do the Bible and pearl of great price and dnc | 3w16 likesReply","1"
"DYdrJL_yAuD","2026-05-21","kade_gerv3","@kade_gerv3 just downloaded it this app will def help me","@kade_gerv3 just downloaded it this app will def help me | 3w1 likeReply | evan.builds.tether | Yay!! And yeah I definitely want to add the Bible and pearl of great price and stuff once I finish the BoM chapters | 3w4 likesReply | kade_gerv3 | 👍 | 3wReply","7"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","Yay!! And yeah I definitely want to add the Bible and pearl of great price and stuff once I finish the BoM chapters","Yay!! And yeah I definitely want to add the Bible and pearl of great price and stuff once I finish the BoM chapters | 3w4 likesReply","1"
"DYdrJL_yAuD","2026-05-21","kade_gerv3","👍","👍 | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","traven.coriell","someone bring me back when he gets it out on Android","someone bring me back when he gets it out on Android | 3w12 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@traven.coriell ya I gotchu","@traven.coriell ya I gotchu | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","jeff.zaugg","Not for android 🤯","Not for android 🤯 | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@jeff.zaugg working on it don’t worry 😅","@jeff.zaugg working on it don’t worry 😅 | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","hannah_galanta","I want to try it but I don't have apple","I want to try it but I don't have apple | 3w2 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","I just got the Android app approved for testing, if you want to DM me your Gmail I could get you added as a tester and get you on the app asap?","I just got the Android app approved for testing, if you want to DM me your Gmail I could get you added as a tester and get you on the app asap? | 3wReply | hannah_galanta | Yes, please | 3wReply","4"
"DYdrJL_yAuD","2026-05-22","hannah_galanta","Yes, please","Yes, please | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","ness_juanati","Not available in Spain 😥","Not available in Spain 😥 | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@ness_juanati I’m working on getting it available in European countries I’ll let you know when it is 😌","@ness_juanati I’m working on getting it available in European countries I’ll let you know when it is 😌 | 3w1 likeReply | ness_juanati | Wonderful! Thank you! | 3wReply","4"
"DYdrJL_yAuD","2026-05-22","ness_juanati","Wonderful! Thank you!","Wonderful! Thank you! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","aureliecampaner","I need it, but on the Android Play Store please","I need it, but on the Android Play Store please | 3w120 likesReply","1"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","working on it right now","working on it right now | 3w30 likesReply | aureliecampaner | Let's go 🎉 and in other language like french or spanish too? | 3w2 likesReply | evan.builds.tether | Hey! Google just approved the app for testing a few minutes ago. If you want to DM me your Gmail I could get you added as a tester and get you on the app asap? Otherwise it will be available publicly in 14 days 😁 | 3w39 likesReply | aureliecampaner | I can't send you a message because you're not following me | 3wReply | avenslova | If you still need testers, I'm down! | 2wReply | megaroodles | They won't let anyone send you a message since you don't follow us! | 2wReply","16"
"DYdrJL_yAuD","2026-05-20","aureliecampaner","Let's go 🎉 and in other language like french or spanish too?","Let's go 🎉 and in other language like french or spanish too? | 3w2 likesReply","1"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","Hey! Google just approved the app for testing a few minutes ago. If you want to DM me your Gmail I could get you added as a tester and get you on the app asap? Otherwise it will be available publicly in 14 days 😁","Hey! Google just approved the app for testing a few minutes ago. If you want to DM me your Gmail I could get you added as a tester and get you on the app asap? Otherwise it will be available publicly in 14 days 😁 | 3w39 likesReply","1"
"DYdrJL_yAuD","2026-05-22","aureliecampaner","I can't send you a message because you're not following me","I can't send you a message because you're not following me | 3wReply","1"
"DYdrJL_yAuD","2026-05-26","avenslova","If you still need testers, I'm down!","If you still need testers, I'm down! | 2wReply","1"
"DYdrJL_yAuD","2026-05-29","megaroodles","They won't let anyone send you a message since you don't follow us!","They won't let anyone send you a message since you don't follow us! | 2wReply","1"
"DYdrJL_yAuD","2026-05-20","lyn_han2011","No android?!?!?!?!??!? Only for iPhone???????? 😭😭😭","No android?!?!?!?!??!? Only for iPhone???????? 😭😭😭 | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-24","46dean_supernatural","Did you get permission from the church to use the scriptures like this? The church owns the book you know","Did you get permission from the church to use the scriptures like this? The church owns the book you know | 3w2 likesReply","1"
"DYdrJL_yAuD","2026-05-24","evan.builds.tether","@46dean_supernatural I use an edited version of the 1920 scriptures","@46dean_supernatural I use an edited version of the 1920 scriptures | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-20","finnigroe_montclair","3w70 likesReply","3w70 likesReply","0"
"DYdrJL_yAuD","2026-05-21","evan.builds.tether","@finnigroe_montclair hahah love this","@finnigroe_montclair hahah love this | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-20","ben_n0rt0n","Downloaded🙂","Downloaded🙂 | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","Nice!","Nice! | 3wReply | _peoplecallmebubba_ | When will you add more? 🔥 | 3wReply | evan.builds.tether | Hey! Did you reach the end of the chapters? | I’m getting 2 Nephi 1-10 out soon | 3wReply","8"
"DYdrJL_yAuD","2026-05-20","_peoplecallmebubba_","When will you add more? 🔥","When will you add more? 🔥 | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","Hey! Did you reach the end of the chapters?","Hey! Did you reach the end of the chapters? | I’m getting 2 Nephi 1-10 out soon | 3wReply","2"
"DYdrJL_yAuD","2026-05-20","matth.andres","Can’t find it on the app store","Can’t find it on the app store | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","@matth.andres yeah.. Apple doesnt like showing it at the top of the search results yet 😅😅 I have a link in my bio to it you can use that","@matth.andres yeah.. Apple doesnt like showing it at the top of the search results yet 😅😅 I have a link in my bio to it you can use that | 3wReply","1"
"DYdrJL_yAuD","2026-05-19","nataliekshaw","Ok this is awesome. I love this so much. This is exactly what I need.","Ok this is awesome. I love this so much. This is exactly what I need. | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","@nataliekshaw perfect!","@nataliekshaw perfect! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","krayzclark","This is awesome! Hopefully it will help me be more consistent 🫡","This is awesome! Hopefully it will help me be more consistent 🫡 | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","hahah same here I hope so too","hahah same here I hope so too | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","morgi.u","I’ve really enjoyed reading it this way. Makes it easier. Thank you!!","I’ve really enjoyed reading it this way. Makes it easier. Thank you!! | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","@morgi.u that’s great!","@morgi.u that’s great! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","slangston13","I LOVE it!! Can I ask why the name “Tether”?","I LOVE it!! Can I ask why the name “Tether”? | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","@slangston13 Tether because you’re tethering yourself to the habit of reading every day hahah. I haven’t had much time to really convey the imagery in the app though!","@slangston13 Tether because you’re tethering yourself to the habit of reading every day hahah. I haven’t had much time to really convey the imagery in the app though! | 3wReply","1"
"DYdrJL_yAuD","2026-05-19","rachelmilty","I just went and tried it but it wouldn’t let me leave a review in the App Store! This app is already so cool and I can’t wait to see how it will grow!! This would be such an effective tool for missionaries to give people learning about the church, who are reading it for the first time! I hope someday you could add extra connections, like the interpretations/why a teaching or theme is important","I just went and tried it but it wouldn’t let me leave a review in the App Store! This app is already so cool and I can’t wait to see how it will grow!! This would be such an effective tool for missionaries to give people learning about the church, who are reading it for the first time! I hope someday you could add extra connections, like the interpretations/why a teaching or theme is important | 3w1 likeReply","1"
